"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1399124";"SYROSINGOPINE";"2.0";"666.72";"2";"4.70";"SID56463571";"CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC";"IC50";"";"79000.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"79.0"
"CHEMBL1516880";"";"None";"310.35";"0";"3.73";"SID49647834";"CCc1cc(-c2[nH]ncc2-c2ccc(OC)cc2)c(O)cc1O";"IC50";"";"6310.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"6.31"
"CHEMBL1322078";"";"None";"302.40";"0";"3.31";"SID861945";"COc1cccc(-c2nnc3n2N=C(C(C)(C)C)CS3)c1";"IC50";"";"4140.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"4.14"
"CHEMBL1533690";"";"None";"356.21";"0";"3.35";"SID49640843";"CN1CCC(OC(=O)c2cc3cc(Cl)cc(Cl)c3oc2=O)CC1";"IC50";"";"3450.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"3.45"
"CHEMBL3193298";"";"None";"280.28";"0";"2.47";"SID856044";"NC(=O)c1cc2ccc(O)cc2o/c1=N\c1ccccc1";"IC50";"";"6710.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"6.71"
"CHEMBL1343448";"";"None";"563.62";"2";"6.14";"SID26731942";"CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4cccc5[nH]ccc45)c3)cc2C(F)(F)F)CC1";"IC50";"";"4720.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"4.72"
"CHEMBL190346";"";"None";"322.42";"0";"3.50";"SID49641958";"CCSc1nsc(NC(=O)Nc2cccc(C(C)=O)c2)n1";"IC50";"";"5420.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"5.42"
"CHEMBL1374684";"";"None";"269.31";"0";"2.47";"SID14740249";"CCN(c1ccc(OC)cc1)c1[nH]cnc2ncnc1-2";"IC50";"";"14500.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"14.5"
"CHEMBL5765378";"";"None";"833.99";"3";"8.31";"BDBM277693";"COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)ccn2)cc(OCCOCCSCC(=O)O)c1";"IC50";"'='";"2.9";"nM";"8.54";"";"527508";"UO_0000065";"10.24";"0.20";"0.23";"4.36";"0";"CHEMBL5731187";"PBMC Cell Assay: PBMCs from healthy subjects are separated from whole blood using a density gradient (Lymphoprep, Axis-Shield Healthcare). Cells are added to a 96 well plate pre-coated with a mixture of CD3/CD28 monoclonal antibodies (0.3 μg/mL eBioscience and 3 μg/mL BD Pharmingen respectively). Compound at the desired concentration is then added to the wells and the plate left for 3 days under normal tissue culture conditions. Supernatants are harvested and IL-2 and IFN gamma release determined by Sandwich ELISA (Duo-set, R&D System). The IC50 is determined from the dose response curve.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725628";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"2.9"
"CHEMBL1341140";"";"None";"227.27";"0";"1.91";"SID857125";"CCn1c(=O)c2c(cnn2C)c2ccccc21";"IC50";"";"46200.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"46.2"
"CHEMBL1731491";"";"None";"256.31";"0";"4.45";"SID47194852";"c1ccc2c(-c3cncc4ccccc34)cncc2c1";"IC50";"";"16000.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"16.0"
"CHEMBL1986584";"";"None";"585.64";"1";"0.71";"SID99357375";"C#CCN(C[C@@H]1[C@@H](OC(=O)NC2CC2)[C@@H](OC(=O)NC2CC2)Cn2c(=O)ccc(=O)n21)S(=O)(=O)c1ccc(C)cc1";"IC50";"";"6060.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"6.06"
"CHEMBL1532742";"";"None";"373.68";"0";"1.51";"SID7966235";"Cl.OCCN1CCN(c2ncnc3ccc(Br)cc23)CC1";"IC50";"";"22000.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"22.0"
"CHEMBL1408427";"";"None";"302.34";"0";"3.90";"SID85146060";"c1cncc(CNc2ncnc3ccc(-c4ccoc4)cc23)c1";"IC50";"";"6440.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"6.44"
"CHEMBL5945601";"";"None";"738.84";"2";"8.53";"BDBM277679";"COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(C)c4OC)c4ccccc34)ccn2)cc(OCCOCCOCC(=O)O)c1";"IC50";"'='";"19.5";"nM";"7.71";"";"527494";"UO_0000065";"10.44";"0.19";"-0.82";"4.86";"0";"CHEMBL5731187";"PBMC Cell Assay: PBMCs from healthy subjects are separated from whole blood using a density gradient (Lymphoprep, Axis-Shield Healthcare). Cells are added to a 96 well plate pre-coated with a mixture of CD3/CD28 monoclonal antibodies (0.3 μg/mL eBioscience and 3 μg/mL BD Pharmingen respectively). Compound at the desired concentration is then added to the wells and the plate left for 3 days under normal tissue culture conditions. Supernatants are harvested and IL-2 and IFN gamma release determined by Sandwich ELISA (Duo-set, R&D System). The IC50 is determined from the dose response curve.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725628";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"19.5"
"CHEMBL6032444";"";"None";"843.96";"3";"7.99";"BDBM277687";"COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)ccn2)cc(OCCOCC2CC(C(=O)O)CO2)c1";"IC50";"'='";"2.8";"nM";"8.55";"";"527502";"UO_0000065";"10.13";"0.19";"0.56";"4.17";"0";"CHEMBL5731187";"PBMC Cell Assay: PBMCs from healthy subjects are separated from whole blood using a density gradient (Lymphoprep, Axis-Shield Healthcare). Cells are added to a 96 well plate pre-coated with a mixture of CD3/CD28 monoclonal antibodies (0.3 μg/mL eBioscience and 3 μg/mL BD Pharmingen respectively). Compound at the desired concentration is then added to the wells and the plate left for 3 days under normal tissue culture conditions. Supernatants are harvested and IL-2 and IFN gamma release determined by Sandwich ELISA (Duo-set, R&D System). The IC50 is determined from the dose response curve.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725628";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"2.8"
"CHEMBL6050282";"";"None";"831.95";"3";"7.99";"BDBM277690";"CCS(=O)(=O)Nc1cc(C(C)(C)C)cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4cc(OC)cc(OCCOCCOCC(=O)O)c4)c3)c3ccccc23)c1OC";"IC50";"'='";"16.3";"nM";"7.79";"";"527505";"UO_0000065";"9.36";"0.18";"-0.20";"3.80";"0";"CHEMBL5731187";"PBMC Cell Assay: PBMCs from healthy subjects are separated from whole blood using a density gradient (Lymphoprep, Axis-Shield Healthcare). Cells are added to a 96 well plate pre-coated with a mixture of CD3/CD28 monoclonal antibodies (0.3 μg/mL eBioscience and 3 μg/mL BD Pharmingen respectively). Compound at the desired concentration is then added to the wells and the plate left for 3 days under normal tissue culture conditions. Supernatants are harvested and IL-2 and IFN gamma release determined by Sandwich ELISA (Duo-set, R&D System). The IC50 is determined from the dose response curve.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5725628";"37";"BindingDB Patent Bioactivity Data";"";"2018";"None";"";"";"";"16.3"
"CHEMBL1510652";"";"None";"429.86";"0";"2.59";"SID49641803";"Cl.O=[N+]([O-])c1ccc2ncnc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)c2c1";"IC50";"";"40440.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL2114851";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a TNFa-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"40.44"
"CHEMBL356169";"";"None";"224.26";"0";"3.03";"SID850126";"COc1ccc2ncn(-c3ccccc3)c2c1";"IC50";"";"17300.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"17.3"
"CHEMBL1414963";"";"None";"427.37";"0";"2.40";"SID24823857";"CC1=C(C(=O)OCc2ccc3c(c2)OCO3)C(c2ccc(O)c([N+](=O)[O-])c2)NC(=O)N1";"IC50";"";"63700.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"63.7"
"CHEMBL1368368";"";"None";"296.33";"0";"3.47";"SID49647590";"COc1ccc(-c2c[nH]nc2-c2ccc(OC)cc2O)cc1";"IC50";"";"43500.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"43.5"
"CHEMBL1313283";"";"None";"412.87";"1";"5.61";"SID17506811";"COc1ccc(-c2cc(=O)oc3cc(OC(=O)C4CCCCC4)c(Cl)cc23)cc1";"IC50";"";"4550.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"4.55"
"CHEMBL1472391";"";"None";"483.34";"0";"4.20";"SID49816692";"O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3F)CC2)cc1)c1cncc(Br)c1";"IC50";"";"6770.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"6.77"
"CHEMBL1412853";"";"None";"287.34";"0";"2.16";"SID85176678";"Cc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1";"IC50";"'>'";"25000.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1738176";"PUBCHEM_BIOASSAY: SAR analysis of tumor necrosis factor alpha (TNF-alpha) induced IL-8 secretion in MCF-7/NOD1 cells. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1575, AID2250, AID2260]";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF-7/NOD1";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"25.0"
"CHEMBL1412853";"";"None";"287.34";"0";"2.16";"SID85176678";"Cc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1";"IC50";"'>'";"25000.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1738176";"PUBCHEM_BIOASSAY: SAR analysis of tumor necrosis factor alpha (TNF-alpha) induced IL-8 secretion in MCF-7/NOD1 cells. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1575, AID2250, AID2260]";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF-7/NOD1";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"25.0"
"CHEMBL1331314";"";"None";"448.57";"0";"1.91";"SID87544794";"CCCn1c(SCC(=O)Nc2nc3c(s2)CCCC3)nc2c1c(=O)n(C)c(=O)n2C";"IC50";"'>'";"25000.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1614536";"PUBCHEM_BIOASSAY: SAR analysis of GM-Tri-DAP induced IL-8 secretion in MCF-7/NOD1 cells - Set 2. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1575, AID1578, AID2333]";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF-7/NOD1";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"25.0"
"CHEMBL1488993";"";"None";"287.75";"0";"3.35";"SID85285636";"Nc1nc2ccccc2n1CCOc1ccc(Cl)cc1";"IC50";"'='";"8600.0";"nM";"5.07";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614536";"PUBCHEM_BIOASSAY: SAR analysis of GM-Tri-DAP induced IL-8 secretion in MCF-7/NOD1 cells - Set 2. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1575, AID1578, AID2333]";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF-7/NOD1";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"8.6"
"CHEMBL566501";"";"None";"361.47";"1";"5.29";"SID85146092";"COc1cccc(-c2ccc3ncnc(NCc4cc(C)cs4)c3c2)c1";"IC50";"";"12400.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"12.4"
"CHEMBL248564";"CORONOPILIN";"None";"264.32";"0";"1.61";"SID49647125";"C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@]1(O)CCC(=O)[C@@]21C";"IC50";"";"7490.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"7.49"
"CHEMBL2138570";"";"None";"336.80";"0";"3.59";"SID103076156";"COCCNc1nc(Oc2cncc(Cl)c2)c2sccc2n1";"IC50";"";"29200.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"29.2"
"CHEMBL1876471";"";"None";"326.44";"0";"3.68";"SID103074018";"CCNC(=O)C1(C)CCCN(Cc2ccc(-c3ccccc3)o2)C1";"IC50";"";"79000.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"79.0"
"CHEMBL1310099";"";"None";"323.38";"0";"2.71";"SID14741787";"COc1ccc(C2=Nn3c(nnc3-c3ccncc3)SC2)cc1";"IC50";"";"40800.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"40.8"
"CHEMBL1878578";"";"None";"295.35";"0";"2.14";"SID103163065";"CNc1ccc2ncc(-c3cccc(C(=O)N(C)C)c3)n2n1";"IC50";"";"2040.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"2.04"
"CHEMBL1566808";"";"None";"429.82";"0";"3.01";"SID24826667";"CN(CCC#N)C(=O)COC(=O)c1ccccc1C(=O)c1ccc(Cl)c([N+](=O)[O-])c1";"IC50";"";"967.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL2114883";"PubChem BioAssay. Dose Response confirmation of uHTS small molecule hits for cystic fibrosis induced NFkb Inhibitors in a PAF-induced IL8 counterscreen. (Class of assay: confirmatory) ";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"0.967"
"CHEMBL1519375";"";"None";"370.48";"0";"2.72";"SID87225488";"C/C=C/Cn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C";"IC50";"'>'";"25000.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL1614470";"PUBCHEM_BIOASSAY: SAR analysis of Tumor necrosis factor alpha (TNF-alpha) induced IL-8 secretion in MCF-7/NOD1 cells - Set 2. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1575, AID2250, AID2260]";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF-7/NOD1";"None";"";"";"";"CHEMBL2157";"Interleukin-8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"25.0"
