,node1,node2
2134,CCR5,SLAMF8
2135,CCR5,INPP5D
2136,CCR5,RGS1
2137,CCR5,PXDNL
2138,CCR5,IRF7
2139,CCR5,GPR4
2140,CCR5,NLRP3
2141,CCR5,IL18R1
2142,CCR5,STAT4
2143,CCR5,IGF1
2144,CCR5,IL3RA
2145,CCR5,ITGAL
2146,CCR5,FPR3
2147,CCR5,SIGLEC1
2148,CCR5,ITGB2
2149,CCR5,CD163
2150,CCR5,FPR1
2151,CCR5,CD86
2152,CCR5,TLR4
2153,CCR5,PPBP
2154,CCR5,PF4
2155,AZGP1,SLC27A2
2156,AZGP1,TLR4
2157,AZGP1,S100A8
2158,AZGP1,SLC45A3
2159,AZGP1,SERPINA3
2160,AZGP1,PIGR
2161,AZGP1,RBP4
2162,PCK1,ANGPTL4
2163,PCK1,DGAT2
2164,PCK1,ENO2
2165,PCK1,GOT1
2166,HSPA1B,BAG3
2167,HSPA1B,CCT6B
2168,HSPA1B,ENO2
2169,HSPA1B,HSPA1A
2170,HSPA1B,HSPB3
2171,HSPA1B,STAB1
2172,HSPA1B,OCA2
2173,HSPA1B,PXDNL
2174,HSPA1B,S100A9
2175,HSPA1B,TLR4
2176,HSPA1B,TUBB2A
2177,HSPA1B,SERPINA3
2178,HSPA1B,SERPINH1
2179,HSPA1B,SNCA
2180,SYN2,AMPH
2181,SYN2,CAMK1G
2182,SYN2,CDK5
2183,SYN2,CHRM4
2184,SYN2,CPLX1
2185,SYN2,DUSP2
2186,SYN2,GABRB2
2187,SYN2,GAD1
2188,SYN2,GAD2
2189,SYN2,GPM6A
2190,SYN2,KCNF1
2191,SYN2,LIN7B
2192,SYN2,NAPB
2193,SYN2,PPFIA3
2194,SYN2,RAB3A
2195,SYN2,RAB3C
2196,SYN2,RPH3A
2197,SYN2,SH3GL2
2198,SYN2,SNCA
2199,SYN2,STX1A
2200,SYN2,STX1B
2201,SYN2,STX2
2202,SYN2,STXBP1
2203,SYN2,SV2B
2204,SYN2,SYN1
2205,SYN2,SYT4
2206,SYN2,VAMP8
2207,SYN2,TUBB3
2208,SYN2,SYT5
2209,SYN2,SYNPR
2210,SYN2,UNC13A
2211,SOCS3,BCL3
2212,SOCS3,CD163
2213,SOCS3,CD86
2214,SOCS3,CISH
2215,SOCS3,FOSL2
2216,SOCS3,IGF1
2217,SOCS3,IL4R
2218,SOCS3,INPP5D
2219,SOCS3,IRF7
2220,SOCS3,MAP1A
2221,SOCS3,NLRP3
2222,SOCS3,NOS2
2223,SOCS3,PIK3R5
2224,SOCS3,PXDNL
2225,SOCS3,TNFAIP3
2226,SOCS3,ZFP36
2227,SOCS3,STAT4
2228,SOCS3,TLR4
2229,S100A4,FCER1A
2230,S100A4,PXDNL
2231,S100A4,S100A10
2232,S100A4,TUBB3
2233,S100A4,TGFB2
2234,S100A4,TGFBI
2235,S100A4,SPP1
2236,S100A4,TLR4
2237,CFD,C4A
2238,CFD,C4B
2239,CFD,RBP4
2240,CFD,SPP1
2241,CFD,SERPINA3
2242,LIPC,ANGPTL4
2243,LIPC,DGAT2
2244,LIPC,DGKI
2245,LIPC,LPIN3
2246,RET,CDNF
2247,RET,FGF13
2248,RET,FGF9
2249,RET,MET
2250,RET,SSTR1
2251,RNASE3,C5AR1
2252,RNASE3,PXDNL
2253,RNASE3,RNASE13
2254,RNASE3,RNASE2
2255,RNASE3,S100A12
2256,RNASE3,S100A9
2257,AQP1,RHCE
2258,AQP1,PXDNL
2259,AQP1,GK5
2260,AQP1,SLC4A10
2261,ANGPT1,FLT3
2262,ANGPT1,GRB14
2263,ANGPT1,PF4
2264,ANGPT1,ANGPT2
2265,ANGPT1,MET
2266,ANGPT1,EPHB4
2267,ANGPT1,EFNA3
2268,ANGPT1,LPAR1
2269,ANGPT1,FGF9
2270,ANGPT1,IGF1
2271,ANGPT1,SPP1
2272,ANGPT1,FGF13
2273,GAD2,AMPH
2274,GAD2,CNTNAP2
2275,GAD2,CPLX1
2276,GAD2,DLX2
2277,GAD2,DLX5
2278,GAD2,DLX6
2279,GAD2,ELAVL4
2280,GAD2,GABBR2
2281,GAD2,GABRA4
2282,GAD2,GABRB2
2283,GAD2,GABRD
2284,GAD2,GABRG2
2285,GAD2,GAD1
2286,GAD2,RAB3A
2287,GAD2,STX1A
2288,GAD2,SYT4
2289,GAD2,RAB3C
2290,GAD2,NEUROD1
2291,GAD2,SYN1
2292,GAD2,NEUROD6
2293,GAD2,INSM2
2294,GAD2,NECAB2
2295,GAD2,GLS2
2296,GAD2,HLA-DQA1
2297,GAD2,PXDNL
2298,GAD2,GOT1
2299,GAD2,STXBP1
2300,GAD2,MYT1L
2301,GAD2,ICA1
2302,GAD2,STMN2
2303,GAD2,PCDH8
2304,GAD2,NXPH1
2305,GAD2,SLC6A12
2306,GAD2,SYNPR
2307,GAD2,PNMA2
2308,TGFB2,FGF13
2309,TGFB2,FGF9
2310,TGFB2,FPR1
2311,TGFB2,IGF1
2312,TGFB2,LY6H
2313,TGFB2,MET
2314,TGFB2,PXDNL
2315,TGFB2,SPP1
2316,TGFB2,TGFBI
2317,NLRP3,C5AR1
2318,NLRP3,CD163
2319,NLRP3,CD86
2320,NLRP3,FLT3
2321,NLRP3,FPR1
2322,NLRP3,GLMN
2323,NLRP3,HSPB3
2324,NLRP3,IRF7
2325,NLRP3,MLKL
2326,NLRP3,NLRP2
2327,NLRP3,PXDNL
2328,NLRP3,TNFAIP3
2329,NLRP3,TLR4
2330,MAP1A,LPAR1
2331,MAP1A,SLC1A6
2332,MAP1A,SNCA
2333,MAP1A,PXDNL
2334,IGLL5,C1QB
2335,IGLL5,C1QC
2336,IGLL5,TNFRSF10B
2337,IGLL5,PIGR
2338,IGLL5,KCNA3
2339,IGLL5,LAIR1
2340,TYRP1,LNX1
2341,TYRP1,MCHR2
2342,TYRP1,OCA2
2343,TYRP1,PXDNL
2344,TYRP1,SFTPD
2345,NOS2,CD163
2346,NOS2,CD86
2347,NOS2,CISH
2348,NOS2,IL4R
2349,NOS2,S100A8
2350,NOS2,STAT4
2351,NOS2,PXDNL
2352,NOS2,TLR4
2353,OCA2,MAGEL2
2354,OCA2,MYBPH
2355,OCA2,NPTX2
2356,OCA2,NPTXR
2357,TUBB3,CCT6B
2358,TUBB3,DYNC1I1
2359,TUBB3,EFHB
2360,TUBB3,ENO2
2361,TUBB3,FOXJ1
2362,TUBB3,GAD1
2363,TUBB3,HPRT1
2364,TUBB3,NEFM
2365,TUBB3,NEUROD1
2366,TUBB3,PXDNL
2367,TUBB3,STMN1
2368,TUBB3,STMN2
2369,TUBB3,SYN1
2370,TUBB3,TUBA3C
2371,TUBB3,TUBB2A
2372,SYN1,AMPH
2373,SYN1,BSN
2374,SYN1,CDK5
2375,SYN1,CPLX1
2376,SYN1,ENO2
2377,SYN1,GAD1
2378,SYN1,GAS7
2379,SYN1,GPM6A
2380,SYN1,INA
2381,SYN1,LIN7B
2382,SYN1,MYT1L
2383,SYN1,NEFM
2384,SYN1,NEUROD1
2385,SYN1,PACSIN1
2386,SYN1,PPFIA3
2387,SYN1,PXDNL
2388,SYN1,RAB3A
2389,SYN1,RAB3C
2390,SYN1,RPH3A
2391,SYN1,SH3GL2
2392,SYN1,SLC8A2
2393,SYN1,SNCA
2394,SYN1,STMN2
2395,SYN1,STX1A
2396,SYN1,STX1B
2397,SYN1,STXBP1
2398,SYN1,SV2B
2399,SYN1,SYNGR3
2400,SYN1,SYT4
2401,SYN1,SYNPR
2402,SYN1,UNC13A
2403,MET,ANGPT2
2404,MET,CNTNAP2
2405,MET,EFNA1
2406,MET,EFNA3
2407,MET,FGF13
2408,MET,FGF9
2409,MET,FLT3
2410,MET,HLF
2411,MET,IGF1
2412,MET,RHOJ
2413,MET,SPP1
2414,MET,PXDNL
2415,MET,SFN
2416,MET,SH3GL2
2417,MET,S100A8
2418,GAD1,ARPP21
2419,GAD1,CNTNAP2
2420,GAD1,CPLX1
2421,GAD1,DLX2
2422,GAD1,DLX5
2423,GAD1,DLX6
2424,GAD1,ENO2
2425,GAD1,GABBR2
2426,GAD1,GABRA4
2427,GAD1,GABRB2
2428,GAD1,GABRD
2429,GAD1,GABRE
2430,GAD1,GABRG2
2431,GAD1,RAB3A
2432,GAD1,STX1A
2433,GAD1,SLC8A2
2434,GAD1,HTR2C
2435,GAD1,NEUROD1
2436,GAD1,NEUROD6
2437,GAD1,NECAB2
2438,GAD1,GLS2
2439,GAD1,LINGO1
2440,GAD1,PXDNL
2441,GAD1,SYNPR
2442,GAD1,STMN2
2443,GAD1,NXPH1
2444,GAD1,PCDH8
2445,GAD1,SV2B
2446,GAD1,SLC6A12
2447,GAD1,STXBP1
2448,GAD1,GOT1
2449,C4B,C1QA
2450,C4B,C1QB
2451,C4B,C1QC
2452,C4B,C4A
2453,C4B,C5AR1
2454,C4B,VSIG4
2455,C4B,STX2
2456,C4B,ITGB2
2457,C4B,SERPINA3
2458,GOT1,CKMT1A
2459,GOT1,ENO2
2460,GOT1,GLS2
2461,GOT1,ZIM2
2462,PPBP,CCR1
2463,PPBP,FCER1A
2464,PPBP,FPR3
2465,PPBP,GP9
2466,PPBP,PF4
2467,PPBP,S100A8
2468,PPBP,SPP1
2469,PPBP,S100A12
2470,C4A,C1QA
2471,C4A,C1QB
2472,C4A,C1QC
2473,C4A,PF4
2474,C4A,HLA-DQA1
2475,C4A,C5AR1
2476,C4A,VSIG4
2477,C4A,HLA-DRB5
2478,C4A,STX2
2479,C4A,ITGB2
2480,C4A,SERPINA3
2481,CA10,BSCL2
2482,CA10,CDH9
2483,CA10,SYT4
2484,CA10,GABBR2
2485,CA10,HTR5A
2486,CA10,PHYHIP
2487,CA10,SPP1
2488,CA10,VSNL1
2489,CA10,KCNB2
2490,CD163,C1QA
2491,CD163,C1QB
2492,CD163,C1QC
2493,CD163,C5AR1
2494,CD163,CCR1
2495,CD163,SLAMF8
2496,CD163,PF4
2497,CD163,STAB1
2498,CD163,IL3RA
2499,CD163,CD86
2500,CD163,MS4A4A
2501,CD163,SIGLEC1
2502,CD163,FPR3
2503,CD163,PXDNL
2504,CD163,LAIR1
2505,CD163,IGF1
2506,CD163,CLEC5A
2507,CD163,GJB6
2508,CD163,FCER1A
2509,CD163,SPP1
2510,CD163,IL4R
2511,CD163,LILRB5
2512,CD163,FPR1
2513,CD163,ITGB2
2514,CD163,S100A9
2515,CD163,S100A12
2516,CD163,TLR4
2517,CD163,MS4A6A
2518,CD163,VSIG4
2519,STAB1,C1QA
2520,STAB1,C1QB
2521,STAB1,C1QC
2522,STAB1,FGF13
2523,STAB1,GULP1
2524,STAB1,MS4A6A
2525,STAB1,SIGLEC1
2526,STAB1,VSIG4
2527,HPRT1,EFHB
2528,HPRT1,GDA
2529,HPRT1,TUBB2A
2530,HPRT1,TLR4
2531,HPRT1,TK1
2532,HPRT1,PXDNL
2533,HPRT1,PNP
2534,SNCA,ATXN3L
2535,SNCA,CDK5
2536,SNCA,CDNF
2537,SNCA,ENO2
2538,SNCA,GATA2
2539,SNCA,GPM6A
2540,SNCA,HSPB3
2541,SNCA,IGF1
2542,SNCA,INA
2543,SNCA,LINGO1
2544,SNCA,LPAR1
2545,SNCA,NEFM
2546,SNCA,NEUROD6
2547,SNCA,NPTX2
2548,SNCA,NRGN
2549,SNCA,ODAM
2550,SNCA,PLK2
2551,SNCA,PXDNL
2552,SNCA,RAB3A
2553,SNCA,RPH3A
2554,SNCA,S100A9
2555,SNCA,SH3GL2
2556,SNCA,STX1B
2557,SNCA,STX1A
2558,SNCA,SPR
2559,SNCA,SYNGR3
2560,SNCA,UGT8
2561,SNCA,USP9Y
2562,SNCA,TLR4
2563,SNCA,SPP1
2564,SNCA,TGFBI
2565,FGF13,ANGPT2
2566,FGF13,FGF12
2567,FGF13,FLT3
2568,FGF13,NEUROD1
2569,FGF13,PXDNL
2570,FGF13,IGF1
2571,FGF13,SPP1
2572,SFTPD,ANGPT2
2573,SFTPD,LAIR1
2574,SFTPD,SCGB3A2
2575,SFTPD,TLR4
2576,HSPB3,AP3B2
2577,HSPB3,BAG3
2578,HSPB3,BIRC3
2579,HSPB3,BSCL2
2580,HSPB3,HSPA1A
2581,HSPB3,TLR4
2582,HSPB3,SERPINH1
2583,HSPB3,PXDNL
2584,HSPB3,INA
2585,HSPB3,NT5DC3
2586,HSPB3,IGF1
2587,S100A8,FPR1
2588,S100A8,ITGB2
2589,S100A8,S100A10
2590,S100A8,S100A12
2591,S100A8,ZNF214
2592,S100A8,ZNF215
2593,S100A8,TLR4
2594,S100A8,S100A9
2595,ANGPT2,FLT3
2596,ANGPT2,PF4
2597,ANGPT2,ANGPTL4
2598,ANGPT2,SPP1
2599,ANGPT2,ITGB2
2600,ANGPT2,FGF9
2601,ANGPT2,IGF1
2602,ANGPT2,EPHB4
2603,PIGR,FCER1A
2604,PIGR,FCGBP
2605,PIGR,MAL2
2606,PIGR,TLR4
2607,ITGB2,ALOX5AP
2608,ITGB2,C1QA
2609,ITGB2,C1QB
2610,ITGB2,C1QC
2611,ITGB2,C5AR1
2612,ITGB2,CCR1
2613,ITGB2,CD86
2614,ITGB2,EVI2B
2615,ITGB2,FPR1
2616,ITGB2,ICAM5
2617,ITGB2,IFI30
2618,ITGB2,ITGA10
2619,ITGB2,ITGAL
2620,ITGB2,SRGN
2621,ITGB2,SAMSN1
2622,ITGB2,PF4
2623,ITGB2,SIGLEC1
2624,ITGB2,S100A12
2625,ITGB2,S100A9
2626,ITGB2,TLR4
2627,ITGB2,VSIG4
2628,ITGB2,LAIR1
2629,ITGB2,SPP1
2630,ITGB2,PIK3R5
2631,ITGB2,MS4A6A
2632,ITGB2,TGFBI
2633,ITGB2,MYO1F
2634,ENO2,CHGB
2635,ENO2,NEFM
2636,ENO2,NPTXR
2637,ENO2,PXDNL
2638,ENO2,HSPA1A
2639,ENO2,FKBP1B
2640,ENO2,VSNL1
2641,ENO2,TK1
2642,ENO2,SERPINA3
2643,CD86,BATF
2644,CD86,BST2
2645,CD86,C1QA
2646,CD86,C5AR1
2647,CD86,CCR1
2648,CD86,CD200
2649,CD86,CLEC2B
2650,CD86,FLT3
2651,CD86,IL3RA
2652,CD86,TNFSF14
2653,CD86,FCER1A
2654,CD86,STAT4
2655,CD86,IFI30
2656,CD86,LAIR1
2657,CD86,PAK3
2658,CD86,IRF7
2659,CD86,PXDNL
2660,CD86,HLA-DQA1
2661,CD86,VSIG4
2662,CD86,MS4A4A
2663,CD86,SIGLEC1
2664,CD86,IL4R
2665,CD86,ITGAL
2666,CD86,TLR4
2667,FGF9,FLT3
2668,FGF9,PF4
2669,FGF9,TNFRSF12A
2670,FGF9,PXDNL
2671,FGF9,SPP1
2672,FGF9,IGF1
2673,PF4,CCR1
2674,PF4,GP9
2675,PF4,S100A12
2676,PF4,S100A9
2677,PF4,TLR4
2678,SPP1,DLX5
2679,SPP1,IGF1
2680,SPP1,IRF7
2681,SPP1,ITGA10
2682,SPP1,MIA
2683,SPP1,NPNT
2684,SPP1,ODAM
2685,SPP1,PXDNL
2686,SPP1,RUNX3
2687,SPP1,S100A9
2688,SPP1,SERPINA3
2689,SPP1,SRGN
2690,SPP1,TLR4
2691,TLR4,BCL3
2692,TLR4,BIRC3
2693,TLR4,C1QA
2694,TLR4,C5AR1
2695,TLR4,CCR1
2696,TLR4,CIRBP
2697,TLR4,CISH
2698,TLR4,FPR1
2699,TLR4,GPR4
2700,TLR4,HSPA1A
2701,TLR4,IGF1
2702,TLR4,IL3RA
2703,TLR4,IL4R
2704,TLR4,INPP5D
2705,TLR4,IRF7
2706,TLR4,ITGAL
2707,TLR4,MLKL
2708,TLR4,NLRP2
2709,TLR4,RGS1
2710,TLR4,RGS17
2711,TLR4,RGS7
2712,TLR4,S100A12
2713,TLR4,S100A9
2714,TLR4,SIGLEC1
2715,TLR4,STAT4
2716,TLR4,STX1A
2717,TLR4,STX2
2718,TLR4,UBE2N
2719,TLR4,TNFAIP3
2720,IGF1,CCR1
2721,IGF1,CISH
2722,IGF1,CYP17A1
2723,IGF1,FGF14
2724,IGF1,FLT3
2725,IGF1,FOSB
2726,IGF1,GRB14
2727,IGF1,IL1RL1
2728,IGF1,STAR
2729,IGF1,PXDNL
2730,IGF1,SERPINA3
2731,SERPINA3,C1QC
2732,SERPINA3,HSPA1A
2733,SERPINA3,OLFM3
2734,SERPINA3,S100A9
2735,PXDNL,CDK5
2736,PXDNL,PMAIP1
2737,PXDNL,PNP
2738,PXDNL,TNFRSF10B
2739,PXDNL,ZFP36
2740,ALKBH1,ASB2
2741,ALKBH1,YTHDC1
2742,ALKBH1,ALKBH6
2743,ASB2,CCDC102A
2744,ASB2,CISH
2745,ASB2,PNMA2
2746,ASB2,YTHDC1
2747,YTHDC1,ELAVL2
2748,YTHDC1,KHDRBS2
2749,YTHDC1,PAPOLA
2750,ALOX5AP,SRGN
2751,ALOX5AP,S100A12
2752,ALOX5AP,C1QA
2753,ALOX5AP,FPR1
2754,SRGN,EVI2A
2755,SRGN,EVI2B
2756,SRGN,GBP2
2757,SRGN,GLIPR1
2758,SRGN,VSIG4
2759,S100A12,C5AR1
2760,S100A12,CCR1
2761,S100A12,CLEC5A
2762,S100A12,FCER1A
2763,S100A12,FPR1
2764,S100A12,HSPA1A
2765,S100A12,IL18R1
2766,S100A12,PROK2
2767,S100A12,RNASE2
2768,S100A12,S100A5
2769,S100A12,TNFSF14
2770,S100A12,S100A9
2771,C1QA,SLAMF8
2772,C1QA,CCR1
2773,C1QA,C1QB
2774,C1QA,MS4A4A
2775,C1QA,SIGLEC1
2776,C1QA,C5AR1
2777,C1QA,C1QC
2778,C1QA,LILRB5
2779,C1QA,IL18R1
2780,C1QA,MYO1F
2781,C1QA,MS4A6A
2782,C1QA,VSIG4
2783,FPR1,APLNR
2784,FPR1,C5AR1
2785,FPR1,CCR1
2786,FPR1,LILRB3
2787,FPR1,S1PR4
2788,FPR1,FPR3
2789,FPR1,S100A9
2790,AMPH,PFN2
2791,AMPH,STAR
2792,AMPH,TRIP10
2793,AMPH,STON2
2794,AMPH,SRGAP3
2795,AMPH,CHN1
2796,AMPH,GAS7
2797,AMPH,ELAVL4
2798,AMPH,CDK5
2799,AMPH,PACSIN1
2800,AMPH,CNTNAP2
2801,AMPH,PNMA2
2802,AMPH,SH3GL2
2803,STAR,BTC
2804,STAR,CYP17A1
2805,STAR,DHRS11
2806,STAR,HSD17B1
2807,TRIP10,ARHGAP44
2808,TRIP10,GAS7
2809,TRIP10,MYO1F
2810,TRIP10,PACSIN1
2811,TRIP10,SRGAP3
2812,STON2,COPS7A
2813,STON2,VAMP8
2814,STON2,SVOP
2815,SRGAP3,CREG2
2816,SRGAP3,GPRIN2
2817,SRGAP3,PACSIN1
2818,SRGAP3,SH3GL2
2819,CHN1,EFNB3
2820,CHN1,EFNA1
2821,GAS7,ATOH7
2822,GAS7,PLK2
2823,GAS7,PACSIN1
2824,ELAVL4,CNTNAP2
2825,ELAVL4,ELAVL2
2826,ELAVL4,NEFM
2827,ELAVL4,SYT4
2828,ELAVL4,NEUROD1
2829,ELAVL4,NEUROD6
2830,ELAVL4,MYT1L
2831,ELAVL4,NXPH1
2832,ELAVL4,PNMA2
2833,ELAVL4,STMN2
2834,CDK5,BACE2
2835,CDK5,CABLES2
2836,CDK5,NEFM
2837,CDK5,STX1A
2838,CDK5,FOSB
2839,CDK5,NGEF
2840,CDK5,FIBP
2841,CDK5,STXBP1
2842,PACSIN1,RBM3
2843,CNTNAP2,CDH8
2844,CNTNAP2,CDH9
2845,CNTNAP2,GABBR2
2846,CNTNAP2,LNX1
2847,CNTNAP2,LRRTM1
2848,CNTNAP2,ELAVL2
2849,CNTNAP2,DLGAP2
2850,CNTNAP2,NRXN3
2851,CNTNAP2,PNMA2
2852,PNMA2,MOAP1
2853,SH3GL2,ATXN3L
2854,SH3GL2,BTC
2855,SH3GL2,DYNC1I1
2856,SH3GL2,HLA-DQA1
2857,SH3GL2,HLA-DRB5
2858,SH3GL2,PTPN3
2859,SH3GL2,RAB3A
2860,SH3GL2,SYT4
2861,SH3GL2,VAMP8
2862,FLT3,ASXL1
2863,FLT3,EFNA1
2864,FLT3,EFNA3
2865,FLT3,LILRB3
2866,FLT3,GATA2
2867,FLT3,IL3RA
2868,GRB14,ANKRD55
2869,EPHB4,EFNA1
2870,EPHB4,EFNA3
2871,EPHB4,EFNB3
2872,EPHB4,ELF2
2873,EPHB4,EPHA5
2874,EPHB4,NGEF
2875,EPHB4,PAK3
2876,EFNA3,EFNA1
2877,EFNA3,EFNB3
2878,EFNA3,NGEF
2879,EFNA3,EPHA5
2880,LPAR1,CHRM1
2881,LPAR1,GPR132
2882,LPAR1,GPR4
2883,LPAR1,RGS17
2884,LPAR1,SLC1A6
2885,LPAR1,MCHR1
2886,LPAR1,MCHR2
2887,LPAR1,RGS1
2888,LPAR1,PIK3R5
2889,ANGPTL4,B4GALT6
2890,ANGPTL4,SLC16A6
2891,ANGPTL4,BTC
2892,B4GALT6,MUCL1
2893,B4GALT6,UGT8
2894,BTC,VAMP8
2895,BTC,GABRB2
2896,BTC,NEUROD1
2897,BTC,NKX6-2
2898,BTC,PTPN3
2899,BTC,GABRG2
2900,ANKRD34A,SYNGR3
2901,ANKRD34A,KRT222
2902,ANKRD34A,PNMA6A
2903,SYNGR3,CADPS
2904,SYNGR3,RAB3A
2905,SYNGR3,STX1A
2906,SYNGR3,STX1B
2907,SYNGR3,STXBP1
2908,SYNGR3,SYNPR
2909,PNMA6A,HLA-DRB5
2910,PNMA6A,MOAP1
2911,ANLN,CHAF1B
2912,ANLN,BASP1
2913,ANLN,TK1
2914,ANLN,ZWILCH
2915,ANLN,UBE2T
2916,ANLN,PRC1
2917,CHAF1B,ORC6
2918,CHAF1B,PRC1
2919,BASP1,STMN2
2920,TK1,GDA
2921,TK1,ORC6
2922,TK1,PRC1
2923,TK1,RMI2
2924,TK1,UBE2T
2925,ZWILCH,PRC1
2926,UBE2T,PRC1
2927,UBE2T,RMI2
2928,UBE2T,RNF165
2929,PRC1,IFI30
2930,PRC1,PLK2
2931,PRC1,STMN1
2932,ANO3,ARPP21
2933,ANO3,ATP1A3
2934,ARPP21,SLC8A2
2935,ARPP21,LINGO1
2936,ARPP21,SV2B
2937,ATP1A3,AP3B2
2938,ATP1A3,STX1B
2939,ATP1A3,FXYD7
2940,ATP1A3,HTR2C
2941,ATP1A3,STXBP1
2942,AP3B2,CAMK1G
2943,AP3B2,FSD2
2944,FSD2,GSTZ1
2945,APLNR,MCHR1
2946,APLNR,NMU
2947,APLNR,SSTR1
2948,APLNR,MCHR2
2949,APLNR,PNOC
2950,APLNR,C5AR1
2951,MCHR1,C5AR1
2952,MCHR1,RGS17
2953,MCHR1,SLC1A6
2954,MCHR1,TUBB2A
2955,MCHR1,SSTR1
2956,MCHR1,PROK2
2957,MCHR1,RGS1
2958,MCHR1,NMU
2959,MCHR1,SLC1A7
2960,MCHR1,PNOC
2961,MCHR1,MCHR2
2962,NMU,C5AR1
2963,NMU,MCHR2
2964,NMU,RGS17
2965,NMU,RGS1
2966,NMU,PROK2
2967,NMU,SSTR1
2968,NMU,TAC3
2969,NMU,NPFF
2970,NMU,PNOC
2971,SSTR1,C5AR1
2972,SSTR1,CRYM
2973,SSTR1,HAPLN4
2974,SSTR1,MCHR2
2975,SSTR1,PCSK2
2976,SSTR1,PNOC
2977,MCHR2,C5AR1
2978,MCHR2,RGS17
2979,MCHR2,RGS1
2980,MCHR2,PROK2
2981,MCHR2,PNOC
2982,PNOC,C5AR1
2983,PNOC,NPFF
2984,PNOC,TAC3
2985,PNOC,SPINK8
2986,C5AR1,C1QB
2987,C5AR1,C1QC
2988,C5AR1,S1PR4
2989,C5AR1,CCR1
2990,C5AR1,GLS2
2991,C5AR1,FPR3
2992,C5AR1,MYO1F
2993,C5AR1,VSIG4
2994,GK5,UNC80
2995,SLC4A10,SLC26A4
2996,SLC4A10,SV2B
2997,ARHGAP44,BST2
2998,BST2,IL3RA
2999,BST2,SIGLEC1
3000,BST2,IRF7
3001,ARHGDIG,RHOJ
3002,ARHGDIG,RHOV
3003,RHOJ,DOCK3
3004,RHOJ,DOCK5
3005,RHOJ,PAK3
3006,RHOJ,PAK6
3007,RHOV,DOCK3
3008,RHOV,DOCK5
3009,RHOV,PAK6
3010,RHOV,PGM2L1
3011,ARL9,RASL11B
3012,RASL11B,LNX1
3013,ARMCX5,GPRASP2
3014,GPRASP2,BEX1
3015,SLC8A2,BSN
3016,SLC8A2,LINGO1
3017,SLC8A2,SV2B
3018,LINGO1,HAPLN4
3019,LINGO1,KCNS2
3020,LINGO1,SV2B
3021,LINGO1,MYT1L
3022,SV2B,DYNC1I1
3023,SV2B,RAB3A
3024,SV2B,RAB3C
3025,SV2B,SLC22A10
3026,SV2B,STX1A
3027,SV2B,STX1B
3028,SV2B,SYT4
3029,SV2B,SVOP
3030,SV2B,SYNPR
3031,ARX,NEUROD1
3032,ARX,STXBP1
3033,NEUROD1,CHGB
3034,NEUROD1,DLX2
3035,NEUROD1,GPM6A
3036,NEUROD1,HES5
3037,NEUROD1,INSM1
3038,NEUROD1,MYT1L
3039,NEUROD1,SYT4
3040,NEUROD1,PCSK2
3041,NEUROD1,STMN2
3042,NEUROD1,PCSK1
3043,NEUROD1,NKX6-2
3044,STXBP1,CADPS
3045,STXBP1,CHRNB2
3046,STXBP1,CPLX1
3047,STXBP1,DOC2A
3048,STXBP1,DYNC1I1
3049,STXBP1,GABRG2
3050,STXBP1,LIN7B
3051,STXBP1,NRXN3
3052,STXBP1,PPFIA3
3053,STXBP1,RAB3A
3054,STXBP1,RAB3C
3055,STXBP1,RPH3A
3056,STXBP1,STX1A
3057,STXBP1,STX1B
3058,STXBP1,STX2
3059,STXBP1,SYT4
3060,STXBP1,VAMP8
3061,STXBP1,SYT5
3062,STXBP1,SVOP
3063,STXBP1,TMEM59L
3064,STXBP1,TUBB2A
3065,STXBP1,UNC13A
3066,CISH,DOCK3
3067,CISH,STAT4
3068,CISH,IL4R
3069,CISH,IRF7
3070,CISH,PIK3R5
3071,ASXL1,GATA2
3072,GATA2,EGR2
3073,GATA2,FCER1A
3074,GATA2,IL1RL1
3075,GATA2,UGT8
3076,GATA2,GJB6
3077,GATA2,RUNX3
3078,GATA2,SLC45A3
3079,GATA2,NFE2
3080,ATL1,RTN1
3081,ATL1,KIF1C
3082,ATL1,BSCL2
3083,ATL1,GBP2
3084,ATL1,REEP1
3085,RTN1,BACE2
3086,RTN1,REEP1
3087,RTN1,STMN2
3088,RTN1,VSNL1
3089,KIF1C,REEP1
3090,BSCL2,DGAT2
3091,BSCL2,REEP1
3092,GBP2,IRF7
3093,REEP1,OR11A1
3094,REEP1,OR2L13
3095,REEP1,OR52I2
3096,ATOH7,HES5
3097,ATOH7,KCNS1
3098,HES5,DLX2
3099,HES5,NEUROD6
3100,KCNS1,C1QL3
3101,KCNS1,KCNA3
3102,KCNS1,KCNB2
3103,KCNS1,RPS4Y1
3104,KCNS1,KCNS2
3105,KCNS1,SCN3B
3106,KCNS1,RPS4Y2
3107,STX1B,CPLX1
3108,STX1B,GABRG2
3109,STX1B,GPM6A
3110,STX1B,NAPB
3111,STX1B,RAB3A
3112,STX1B,RAB3C
3113,STX1B,STX1A
3114,STX1B,SYT4
3115,STX1B,SYBU
3116,STX1B,UNC13A
3117,STX1B,STX2
3118,STX1B,VAMP8
3119,HTR2C,CHRM3
3120,HTR2C,CHRM4
3121,HTR2C,GABBR2
3122,HTR2C,LNX1
3123,HTR2C,HTR5A
3124,HTR2C,MAGEL2
3125,ATP6V1E1,VSNL1
3126,ATP6V1E1,TCIRG1
3127,ATP6V1E1,ATP6V1G2
3128,VSNL1,CADPS
3129,VSNL1,GABBR2
